商品代碼:6770	商品名稱:力積電

日期	開盤價	最高價	最低價	收盤價	成交量
'2022/07/22 00:00	42.3000	43.0000	41.4500	41.7500	27474
'2022/07/25 00:00	40.9500	40.9500	40.1500	40.2500	16330
'2022/07/26 00:00	40.0000	40.0000	38.6000	38.8500	23328
'2022/07/27 00:00	38.6000	39.5500	38.6000	39.4500	10892
'2022/07/28 00:00	40.0500	40.2000	38.2000	38.2500	25159
'2022/07/29 00:00	36.3500	36.3500	35.1000	35.2500	103987
'2022/08/01 00:00	35.3500	36.0000	35.2000	35.6500	30804
'2022/08/02 00:00	35.3500	35.4000	34.0000	34.2000	41201
'2022/08/03 00:00	33.5000	34.4000	33.5000	34.0000	27910
'2022/08/04 00:00	34.1500	34.3500	33.3500	33.8000	26325
'2022/08/05 00:00	34.1500	34.4500	33.8500	34.2000	35400
'2022/08/08 00:00	33.9000	34.0000	33.5500	33.6000	20734
'2022/08/09 00:00	33.4500	34.1500	33.4000	33.9000	20221
'2022/08/10 00:00	33.5500	33.6000	33.1500	33.2500	20499
'2022/08/11 00:00	33.9000	34.1000	33.7000	33.8500	36546
'2022/08/12 00:00	34.0500	35.5000	33.8500	35.3500	61892
'2022/08/15 00:00	35.6500	35.9000	35.1500	35.6500	42984
'2022/08/16 00:00	35.9000	36.5500	35.4000	35.5000	58115
'2022/08/17 00:00	35.5500	36.4500	35.3500	36.3000	43715
'2022/08/18 00:00	36.3000	36.4000	35.7000	35.8000	42397
'2022/08/19 00:00	35.9000	36.1000	35.5500	35.7000	26815
'2022/08/22 00:00	35.5000	35.5500	35.0500	35.0500	27237
'2022/08/23 00:00	34.1000	34.4500	33.8500	33.9500	28746
'2022/08/24 00:00	34.1000	34.2500	33.4000	33.4000	25686
'2022/08/25 00:00	33.6500	34.7500	33.6000	34.2500	25216
'2022/08/26 00:00	34.8000	35.3000	34.7500	34.8500	24150
'2022/08/29 00:00	33.7000	34.0000	33.5500	33.9000	21858
'2022/08/30 00:00	34.0000	34.3000	33.8000	34.0000	14767
'2022/08/31 00:00	33.8000	34.4500	33.4000	34.4500	45168
'2022/09/01 00:00	33.8000	33.9000	33.3000	33.6500	36543
'2022/09/02 00:00	33.6500	34.0500	33.5000	33.5500	22193
'2022/09/05 00:00	33.5000	33.7000	30.5000	30.5500	75863
'2022/09/06 00:00	30.9000	31.5500	30.6000	30.8000	34779
'2022/09/07 00:00	30.6000	30.7500	29.7500	30.1000	28020
'2022/09/08 00:00	30.6500	30.9000	30.2000	30.7000	19625
'2022/09/12 00:00	31.6000	31.9500	31.3500	31.7500	22539
'2022/09/13 00:00	32.2500	32.7000	31.8000	32.0000	29709
'2022/09/14 00:00	30.9000	31.6000	30.7500	31.6000	23841
'2022/09/15 00:00	32.2000	32.9000	31.9500	32.7500	32343
'2022/09/16 00:00	32.3000	32.4000	31.6000	32.1500	153987
'2022/09/19 00:00	32.1000	32.4000	31.4500	31.7500	28757
'2022/09/20 00:00	32.2000	32.2000	31.5000	31.5500	19577
'2022/09/21 00:00	31.6000	31.6500	31.2000	31.3000	19586
'2022/09/22 00:00	30.9500	30.9500	30.4000	30.5500	20066
'2022/09/23 00:00	30.6000	31.2500	30.5500	31.0000	18465
'2022/09/26 00:00	30.5500	30.7500	29.1500	29.3000	29184
'2022/09/27 00:00	29.6000	29.9000	29.3500	29.6500	13040
'2022/09/28 00:00	29.6000	29.7500	28.3500	28.5500	25379
'2022/09/29 00:00	29.1000	29.2500	26.0000	27.8000	63971
'2022/09/30 00:00	27.2000	28.6500	27.0500	28.5000	31504
'2022/10/03 00:00	28.0000	28.9000	27.7000	28.8000	18361
'2022/10/04 00:00	29.5500	29.9500	29.4500	29.8500	19511
'2022/10/05 00:00	30.4500	30.9500	30.0500	30.3500	24937
'2022/10/06 00:00	30.7500	30.7500	29.9000	30.1500	19087
'2022/10/07 00:00	30.0000	30.3500	29.7000	29.9500	11948
'2022/10/11 00:00	28.8500	28.9000	28.0000	28.0500	19178
'2022/10/12 00:00	28.1000	28.5000	27.6500	28.1000	19769
'2022/10/13 00:00	28.2000	28.3000	26.8500	26.9500	19078
'2022/10/14 00:00	28.1000	29.3000	28.1000	29.2000	25369
'2022/10/17 00:00	28.5000	29.5500	28.0000	29.5000	16670
'2022/10/18 00:00	30.0000	30.1500	29.3500	29.9000	14548
'2022/10/19 00:00	30.0000	30.3000	29.8000	29.9000	14032
'2022/10/20 00:00	29.5000	31.0000	29.4000	31.0000	25961
'2022/10/21 00:00	30.6500	31.4000	30.1500	30.2000	26988
'2022/10/24 00:00	31.0500	31.9500	31.0000	31.0000	35812
'2022/10/25 00:00	31.4000	31.5000	30.2500	30.4500	21720
'2022/10/26 00:00	30.3500	30.8000	30.2500	30.4500	14418
'2022/10/27 00:00	30.5500	30.9500	30.4500	30.9000	12795
'2022/10/28 00:00	30.5500	30.7000	29.7000	29.7000	18734
'2022/10/31 00:00	30.3500	31.0000	30.2500	30.8000	18166
'2022/11/01 00:00	30.6000	31.1500	30.6000	30.6500	12256
'2022/11/02 00:00	30.8000	31.4500	30.6500	31.3000	17214
'2022/11/03 00:00	30.8500	31.7000	30.8000	31.4500	16212
'2022/11/04 00:00	31.2000	31.8500	30.9000	31.8500	17315
'2022/11/07 00:00	32.3000	32.8000	32.2000	32.7500	27129
'2022/11/08 00:00	33.0000	33.0500	31.9000	32.0000	26837
'2022/11/09 00:00	32.3000	32.8000	32.2000	32.7000	22952
'2022/11/10 00:00	32.4000	32.6500	32.2000	32.6000	11590
'2022/11/11 00:00	34.5000	34.8000	33.2000	33.3000	37057
'2022/11/14 00:00	33.6500	33.9500	33.3000	33.4500	17202
'2022/11/15 00:00	33.5000	34.6500	33.3000	34.3500	39328
'2022/11/16 00:00	34.6500	34.7000	33.7000	34.0500	27861
'2022/11/17 00:00	33.8000	34.1500	33.3000	34.1500	18877
'2022/11/18 00:00	34.3000	34.7000	33.5000	33.6500	21293
'2022/11/21 00:00	33.7500	33.8000	32.8500	32.8500	13652
'2022/11/22 00:00	31.7000	32.1500	31.3000	31.8500	36069
'2022/11/23 00:00	32.1000	33.0000	32.1000	32.9500	27000
'2022/11/24 00:00	33.2000	33.4500	32.8500	33.3000	16373
'2022/11/25 00:00	33.2500	33.4500	32.8500	32.9000	13716
'2022/11/28 00:00	32.6000	32.6500	32.2000	32.2500	15496
'2022/11/29 00:00	32.2500	32.7500	31.8000	32.6000	14049
'2022/11/30 00:00	32.7000	33.3000	32.4500	33.3000	21100
'2022/12/01 00:00	34.0000	34.4500	33.7000	34.0000	30788
'2022/12/02 00:00	33.8000	34.6500	33.7000	34.6000	23782
'2022/12/05 00:00	34.8000	35.6500	34.6500	35.1500	41002
'2022/12/06 00:00	34.9000	34.9500	33.8000	33.9500	33793
'2022/12/07 00:00	33.7500	34.2000	33.1500	33.3500	19499
'2022/12/08 00:00	33.3500	33.4500	32.8000	33.0500	11844
'2022/12/09 00:00	33.6000	33.8000	33.2500	33.4500	11975
'2022/12/12 00:00	32.6500	32.7500	32.0500	32.2000	25355
'2022/12/13 00:00	32.5000	32.7500	32.3000	32.4000	14049
'2022/12/14 00:00	32.7500	33.4500	32.6500	33.3500	17276
'2022/12/15 00:00	33.1000	33.3500	32.9000	32.9500	13448
'2022/12/16 00:00	32.3000	32.8500	32.1000	32.6500	18171
'2022/12/19 00:00	32.3500	33.3000	32.3000	32.9000	15339
'2022/12/20 00:00	33.0500	33.4500	32.2500	32.3000	21328
'2022/12/21 00:00	32.6000	32.9000	32.4000	32.6500	14030
'2022/12/22 00:00	33.0500	33.5000	33.0000	33.4000	18402
'2022/12/23 00:00	32.9000	33.3500	32.7000	33.3000	10144
'2022/12/26 00:00	33.3500	33.4000	32.6000	32.7500	10782
'2022/12/27 00:00	32.7500	33.6500	32.7500	33.0000	15357
'2022/12/28 00:00	33.0500	33.0500	32.0500	32.1500	17364
'2022/12/29 00:00	31.9000	32.1000	31.4000	32.0500	12658
'2022/12/30 00:00	32.4500	32.6000	31.8500	31.8500	8693
'2023/01/03 00:00	31.8500	32.3500	31.4000	32.3500	12952
'2023/01/04 00:00	32.2500	32.7000	32.2000	32.2500	8048
'2023/01/05 00:00	32.6000	32.9500	32.5000	32.6500	12092
'2023/01/06 00:00	33.0000	33.4500	32.9000	33.4500	24827
'2023/01/09 00:00	34.0000	34.0500	33.0000	33.9000	42242
'2023/01/10 00:00	33.9000	34.3000	33.7000	34.0000	24120
'2023/01/11 00:00	34.0000	34.3000	33.7000	34.3000	21363
'2023/01/12 00:00	34.2500	34.3000	33.8500	33.8500	13929
'2023/01/13 00:00	34.2500	34.4000	33.6000	33.6500	15326
'2023/01/16 00:00	33.6500	33.6500	32.5000	32.5500	31978
'2023/01/17 00:00	32.3500	32.4000	32.0500	32.3000	20140
'2023/01/30 00:00	33.2000	33.9500	32.8500	33.9500	43746
'2023/01/31 00:00	33.9000	34.4500	33.7000	34.3000	28832
'2023/02/01 00:00	34.5500	35.1000	34.3000	35.0000	30730
'2023/02/02 00:00	35.4500	35.8500	35.2000	35.3000	33942
'2023/02/03 00:00	35.3000	35.3000	34.4000	34.5000	25345
'2023/02/06 00:00	34.2000	34.3000	33.7000	33.7000	19329
'2023/02/07 00:00	33.6000	34.1000	33.6000	33.8000	11014
'2023/02/08 00:00	34.2000	34.9000	34.0000	34.6000	20843
'2023/02/09 00:00	34.3000	34.5500	34.1500	34.1500	10749
'2023/02/10 00:00	34.1500	34.1500	33.7000	33.7000	13450
'2023/02/13 00:00	33.6000	33.6000	33.0000	33.1500	13282
'2023/02/14 00:00	33.5000	33.7000	33.4500	33.6000	8929
'2023/02/15 00:00	33.5500	33.7000	33.1000	33.2500	12114
'2023/02/16 00:00	33.3000	33.6500	33.3000	33.5000	9473
'2023/02/17 00:00	33.3000	33.4500	33.2000	33.3000	7618
'2023/02/20 00:00	33.3000	33.8000	33.3000	33.8000	10225
'2023/02/21 00:00	33.9500	34.1000	33.8000	33.9000	9256
'2023/02/22 00:00	33.2500	33.4000	33.0500	33.4000	16894
'2023/02/23 00:00	33.5000	33.7500	33.5000	33.6500	9765
'2023/02/24 00:00	33.8000	33.9500	33.3000	33.3000	12919
'2023/03/01 00:00	33.2500	33.3000	32.8500	33.1000	17218
'2023/03/02 00:00	33.1500	33.4000	33.0000	33.2500	8197
'2023/03/03 00:00	33.4000	33.7500	33.1500	33.6000	13705
'2023/03/06 00:00	34.0000	35.2500	33.8000	34.9500	55079
'2023/03/07 00:00	35.0000	35.3500	34.7500	35.1500	35643
'2023/03/08 00:00	34.8500	35.0000	34.5000	34.9500	24658
'2023/03/09 00:00	35.1000	36.2000	35.1000	35.1500	45603
'2023/03/10 00:00	34.9000	34.9000	34.3000	34.4500	23263
'2023/03/13 00:00	34.0500	34.2000	33.3000	33.8000	17279
'2023/03/14 00:00	33.5000	33.6000	33.2000	33.2000	14237
'2023/03/15 00:00	33.6000	33.9500	33.2500	33.2500	9472
'2023/03/16 00:00	33.1500	33.6000	33.1000	33.3500	8576
'2023/03/17 00:00	33.7000	34.6000	33.5000	34.6000	20989
'2023/03/20 00:00	34.5000	34.7500	34.1000	34.2000	9452
'2023/03/21 00:00	34.5000	34.6500	34.2000	34.2000	8688
'2023/03/22 00:00	34.4500	34.6000	34.2000	34.3000	10217
'2023/03/23 00:00	34.2000	34.4500	34.1000	34.2000	8609
'2023/03/24 00:00	34.3000	34.5000	34.2000	34.4000	11568
'2023/03/27 00:00	34.2000	34.2500	33.6500	33.7000	15296
'2023/03/28 00:00	33.7000	33.8500	33.0500	33.1000	15256
'2023/03/29 00:00	33.1500	33.3000	32.8500	32.9500	13789
'2023/03/30 00:00	33.3000	33.3000	32.8500	32.9000	12317
'2023/03/31 00:00	33.0500	33.7000	33.0500	33.1000	14011
'2023/04/06 00:00	33.1000	33.1500	32.6000	32.6000	15660
'2023/04/07 00:00	32.7000	32.8000	32.5000	32.6000	10351
'2023/04/10 00:00	32.5500	32.8500	32.5000	32.5000	10633
'2023/04/11 00:00	32.6000	33.2500	32.5000	33.2500	23963
'2023/04/12 00:00	33.2500	33.3500	33.0000	33.3000	11909
'2023/04/13 00:00	33.2000	33.2000	32.8000	33.1000	14846
'2023/04/14 00:00	33.3000	33.3500	32.8500	32.9000	11176
'2023/04/17 00:00	32.9500	33.0500	32.8500	32.9000	7194
'2023/04/18 00:00	33.0500	33.4000	32.9000	32.9000	13081
'2023/04/19 00:00	32.7500	32.7500	32.0500	32.1000	29279
'2023/04/20 00:00	32.0500	32.0500	31.0000	31.0000	33282
'2023/04/21 00:00	30.9500	30.9500	30.0500	30.0500	34822
'2023/04/24 00:00	29.8500	30.6000	29.5500	30.6000	28459
'2023/04/25 00:00	30.5500	30.6000	29.8000	30.0000	28645
'2023/04/26 00:00	29.7500	29.8500	29.1000	29.3000	30527
'2023/04/27 00:00	29.3500	29.6000	29.1500	29.5500	24824
'2023/04/28 00:00	29.9500	30.1000	29.5500	29.7000	22582
'2023/05/02 00:00	29.8500	30.9000	29.7500	30.9000	21386
'2023/05/03 00:00	30.8000	30.8500	30.5000	30.5000	9788
'2023/05/04 00:00	30.5000	31.2000	30.4000	31.1000	12237
'2023/05/05 00:00	31.0000	31.0000	30.6000	30.6500	6645
'2023/05/08 00:00	30.9000	30.9000	30.3000	30.3000	8186
'2023/05/09 00:00	30.4500	30.5500	30.2500	30.2500	7227
'2023/05/10 00:00	30.2500	30.4000	29.8500	30.0000	9500
'2023/05/11 00:00	30.1000	30.2500	29.8000	29.8000	7429
'2023/05/12 00:00	29.8000	30.0000	29.7000	29.8500	5517
'2023/05/15 00:00	29.8000	29.8500	29.5000	29.6000	5033
'2023/05/16 00:00	29.9000	30.4500	29.9000	30.2500	10384
'2023/05/17 00:00	30.2000	30.7000	30.1000	30.6000	11544
'2023/05/18 00:00	30.9000	30.9500	30.5000	30.6000	10366
'2023/05/19 00:00	30.7000	30.7500	30.1500	30.2500	11514
'2023/05/22 00:00	30.2500	30.3500	30.0000	30.2000	7392
'2023/05/23 00:00	30.3000	30.8000	30.2500	30.5500	7929
'2023/05/24 00:00	30.4500	30.5500	30.2500	30.5500	5110
'2023/05/25 00:00	30.5000	30.7000	30.4500	30.6500	6739
'2023/05/26 00:00	30.6500	31.0000	30.6500	30.7500	11641
'2023/05/29 00:00	31.0500	31.2000	30.7500	30.8500	8746
'2023/05/30 00:00	31.0000	31.3000	30.9000	31.1000	15219
'2023/05/31 00:00	31.3000	31.3000	30.9000	30.9000	13883
'2023/06/01 00:00	30.8500	30.9000	30.6000	30.6000	6718
'2023/06/02 00:00	30.8000	31.1000	30.7500	31.1000	10492
'2023/06/05 00:00	31.3000	31.4000	31.1000	31.1500	9583
'2023/06/06 00:00	31.2000	31.3500	31.0000	31.0500	6660
'2023/06/07 00:00	31.2000	31.6000	31.0500	31.5500	14904
'2023/06/08 00:00	31.5500	31.6000	30.8000	30.9000	12031
'2023/06/09 00:00	31.0000	31.1000	30.8000	30.9000	8702
'2023/06/12 00:00	30.9500	31.1500	30.5500	31.0500	9990
'2023/06/13 00:00	31.1000	31.4000	31.1000	31.2500	9931
'2023/06/14 00:00	31.3500	32.4500	31.3500	32.3000	33113
'2023/06/15 00:00	32.5000	32.7500	32.0000	32.7000	28976
'2023/06/16 00:00	33.1000	33.1000	32.0500	32.1500	19407
'2023/06/19 00:00	32.0000	32.0500	31.6500	31.8500	11455
'2023/06/20 00:00	31.8000	32.2000	31.5500	31.9000	10963
'2023/06/21 00:00	31.9500	32.1000	31.7000	31.9500	10117
'2023/06/26 00:00	31.7500	31.8500	31.3500	31.4000	9661
'2023/06/27 00:00	31.4000	31.4000	30.7000	30.7000	11827
'2023/06/28 00:00	30.8500	31.0500	30.6500	30.7000	6401
'2023/06/29 00:00	30.8500	31.1000	30.7000	30.9000	7033
'2023/06/30 00:00	30.7500	31.2000	30.7000	30.9500	7917
'2023/07/03 00:00	31.0000	31.3500	30.8500	30.8500	7922
'2023/07/04 00:00	30.8500	31.0000	30.7000	30.8000	8246
'2023/07/05 00:00	30.9000	31.9000	30.8000	31.5000	15941
'2023/07/06 00:00	31.4000	31.4000	30.6500	30.6500	18762
'2023/07/07 00:00	30.5000	30.5000	30.0500	30.1500	14194
'2023/07/10 00:00	30.0500	30.2000	29.8500	30.0000	12676
'2023/07/11 00:00	30.1000	30.3500	30.0500	30.1500	5834
'2023/07/12 00:00	30.1000	30.1500	29.8000	29.9000	10324
'2023/07/13 00:00	30.1000	30.2000	29.8000	29.8000	10988
'2023/07/14 00:00	30.0000	30.2500	29.8500	30.1000	7498
'2023/07/17 00:00	30.0000	30.3000	29.9500	30.1000	8218
'2023/07/18 00:00	30.2000	30.7000	30.1500	30.5000	18346
'2023/07/19 00:00	30.6000	30.6500	30.0000	30.1000	14569
'2023/07/20 00:00	29.8000	29.8000	29.0500	29.8000	31175
'2023/07/21 00:00	29.3000	29.5500	29.1000	29.5500	16050
'2023/07/24 00:00	29.4000	29.6000	28.9500	29.6000	17833
'2023/07/25 00:00	29.6000	30.5000	29.2500	30.2000	20049
'2023/07/26 00:00	30.1500	30.1500	29.6500	29.7000	11500
'2023/07/27 00:00	29.7500	30.1500	29.7500	30.0000	10960
'2023/07/28 00:00	30.0500	30.4500	30.0000	30.2000	10975
'2023/07/31 00:00	30.2500	30.3500	29.8500	29.9500	14782
'2023/08/01 00:00	30.0500	30.2000	29.8000	30.0000	13220
'2023/08/02 00:00	30.0000	30.0000	29.3500	29.5500	14601
'2023/08/04 00:00	29.5000	29.8000	29.4000	29.5000	7263
'2023/08/07 00:00	29.4500	29.7500	29.4000	29.7000	5635
'2023/08/08 00:00	29.7500	29.7500	29.1000	29.1000	13075
'2023/08/09 00:00	29.0500	29.3500	29.0500	29.2000	6487
'2023/08/10 00:00	29.4000	29.4000	29.0000	29.0000	9478
'2023/08/11 00:00	29.1000	29.1500	28.3000	28.4000	19831
'2023/08/14 00:00	28.3000	28.3000	27.0000	27.9500	19950
'2023/08/15 00:00	28.0500	28.0500	27.3500	27.3500	15307
'2023/08/16 00:00	27.0000	27.1500	26.4000	27.0500	18953
'2023/08/17 00:00	26.5500	26.9000	26.2000	26.8500	18998
'2023/08/18 00:00	26.7500	27.4500	26.5000	27.2500	15391
'2023/08/21 00:00	27.2000	27.4500	26.9000	26.9500	9965
'2023/08/22 00:00	27.0500	27.1000	26.7000	26.8000	11408
'2023/08/23 00:00	26.8500	27.4500	26.7000	27.4500	8196
'2023/08/24 00:00	27.6000	27.6500	27.3000	27.3000	10096
'2023/08/25 00:00	27.1000	27.2000	26.9000	26.9000	7158
'2023/08/28 00:00	26.9000	27.9000	26.8500	27.4000	9890
'2023/08/29 00:00	27.4000	27.5500	27.1500	27.3000	4425
'2023/08/30 00:00	27.5500	27.9000	27.5000	27.8500	8162
'2023/08/31 00:00	27.9000	28.3000	27.8000	27.8500	11362
'2023/09/01 00:00	27.9000	28.2500	27.9000	28.1500	4793
'2023/09/04 00:00	28.1500	28.4500	27.9500	28.2000	5394
'2023/09/05 00:00	28.0500	28.1500	27.8500	28.0500	4424
'2023/09/06 00:00	28.1500	28.2500	27.8000	27.8000	7115
'2023/09/07 00:00	27.7000	28.2500	27.6000	27.8000	7156
'2023/09/08 00:00	27.9500	28.0500	27.6000	27.6000	7292
'2023/09/11 00:00	27.6000	27.6500	26.9000	26.9000	10441
'2023/09/12 00:00	26.9500	27.2000	26.7000	27.1500	13098
'2023/09/13 00:00	27.1000	27.6500	27.1000	27.4000	6320
'2023/09/14 00:00	27.6000	28.1000	27.6000	27.9000	8352
'2023/09/15 00:00	28.2000	28.2000	27.8500	28.1000	11963
'2023/09/18 00:00	27.7000	28.0500	27.5500	27.8000	5629
'2023/09/19 00:00	27.8500	28.1500	27.7500	27.8500	5241
'2023/09/20 00:00	27.8500	27.8500	27.2500	27.2500	7026
'2023/09/21 00:00	27.2000	27.3500	27.0000	27.0000	9805
'2023/09/22 00:00	26.9000	27.1000	26.7500	26.9000	6183
'2023/09/25 00:00	27.1000	27.5500	27.0500	27.3000	5654
'2023/09/26 00:00	27.1000	27.1500	26.6500	26.6500	9925
'2023/09/27 00:00	26.6500	26.7500	26.3500	26.4000	8504
'2023/09/28 00:00	26.6000	26.8000	26.5000	26.5500	4247
'2023/10/02 00:00	26.8000	26.9000	26.6000	26.6000	5763
'2023/10/03 00:00	26.4500	26.8500	26.4000	26.6000	4819
'2023/10/04 00:00	26.3500	26.4000	26.0500	26.1000	11346
'2023/10/05 00:00	26.1500	26.5000	26.1500	26.4000	5363
'2023/10/06 00:00	26.4500	26.6000	26.3500	26.5000	4226
'2023/10/11 00:00	26.8500	27.2500	26.7000	27.0500	16181
'2023/10/12 00:00	27.2500	27.6000	27.0500	27.5500	11147
'2023/10/13 00:00	27.5500	27.9000	27.3000	27.7000	10422
'2023/10/16 00:00	27.8000	28.4500	27.3000	27.3500	23827
'2023/10/17 00:00	27.6000	28.3500	27.5500	27.8500	21358
'2023/10/18 00:00	27.8000	27.8000	27.3500	27.5000	13010
'2023/10/19 00:00	27.3500	27.6000	27.1000	27.3500	10124
'2023/10/20 00:00	27.6500	28.3000	27.3000	27.3000	24752
'2023/10/23 00:00	27.0500	27.1000	26.6500	26.6500	11802
'2023/10/24 00:00	26.5500	26.9000	26.2500	26.8500	9746
'2023/10/25 00:00	26.9000	28.1500	26.7000	27.5000	20591
'2023/10/26 00:00	27.1500	27.4500	26.8000	26.8000	11234
'2023/10/27 00:00	26.9000	27.0000	26.6000	26.6500	6167
'2023/10/30 00:00	26.7000	26.8500	26.5000	26.6000	5837
'2023/10/31 00:00	26.6500	26.9500	26.5000	26.5500	6112
'2023/11/01 00:00	26.9000	27.8000	26.8500	27.2000	13545
'2023/11/02 00:00	27.7500	27.8000	27.4500	27.6000	9189
'2023/11/03 00:00	27.9500	28.7500	27.6000	28.7000	37034
'2023/11/06 00:00	29.0000	29.3000	28.7000	28.7500	25146
'2023/11/07 00:00	28.7500	28.8500	28.2500	28.8500	11863
'2023/11/08 00:00	28.9000	28.9000	28.2000	28.3500	16351
'2023/11/09 00:00	28.4000	28.6500	28.2500	28.4500	8108
'2023/11/10 00:00	28.3500	28.3500	28.1000	28.1000	7776
'2023/11/13 00:00	28.4000	28.6000	27.7000	27.8500	14726
'2023/11/14 00:00	28.1500	28.6000	28.1000	28.3500	11819
'2023/11/15 00:00	28.7000	29.0000	28.5000	28.9000	21318
'2023/11/16 00:00	28.9500	29.1000	28.7000	29.0000	10989
'2023/11/17 00:00	28.9500	29.1500	28.8500	29.0500	11867
'2023/11/20 00:00	29.3000	29.7000	29.0500	29.3000	18697
'2023/11/21 00:00	29.5000	29.9000	29.3500	29.8000	18636
'2023/11/22 00:00	29.5500	29.5500	29.1000	29.2000	13385
'2023/11/23 00:00	29.2000	29.7000	29.2000	29.5000	11180
'2023/11/24 00:00	29.6000	29.7500	29.5000	29.7500	9411
'2023/11/27 00:00	29.7500	29.8000	29.3000	29.4000	9346
'2023/11/28 00:00	29.5000	29.9000	29.1500	29.8000	13346
'2023/11/29 00:00	29.7000	30.1000	29.7000	29.8500	12732
'2023/11/30 00:00	30.0000	30.1000	29.7500	30.1000	18147
'2023/12/01 00:00	30.0000	30.0500	29.6000	29.6000	10547
'2023/12/04 00:00	29.9000	29.9000	29.4000	29.7000	12009
'2023/12/05 00:00	29.5500	29.8000	29.2500	29.4000	8690
'2023/12/06 00:00	29.4000	29.4500	29.1500	29.1500	8518
'2023/12/07 00:00	29.1500	29.3000	28.7000	28.7000	10128
'2023/12/08 00:00	28.8000	29.1500	28.8000	28.8000	5853
'2023/12/11 00:00	28.8500	28.9000	28.7000	28.8000	6132
'2023/12/12 00:00	29.0500	29.6000	29.0000	29.6000	14495
'2023/12/13 00:00	29.6500	30.3000	29.3000	29.9000	32167
'2023/12/14 00:00	30.0500	30.1000	29.5500	29.6500	18801
'2023/12/15 00:00	29.8000	30.0000	29.6500	29.7500	18299
'2023/12/18 00:00	29.9000	29.9500	29.3000	29.4000	16214
'2023/12/19 00:00	29.3000	29.5000	28.8000	28.8000	12712
'2023/12/20 00:00	29.0500	29.2000	28.9000	28.9000	10878
'2023/12/21 00:00	28.7500	29.0000	28.6500	28.7500	9633
'2023/12/22 00:00	28.9500	29.6000	28.9500	29.1500	12215
'2023/12/25 00:00	29.2000	29.3000	28.9000	28.9000	4090
'2023/12/26 00:00	28.9000	29.4000	28.9000	29.2500	5063
'2023/12/27 00:00	29.3000	30.0000	29.3000	29.8000	15997
'2023/12/28 00:00	29.9000	29.9000	29.5500	29.7000	7313
'2023/12/29 00:00	29.8000	29.8000	29.4000	29.4500	6245
'2024/01/02 00:00	29.7000	29.7500	28.8000	28.8000	18932
'2024/01/03 00:00	28.8000	28.8000	28.1000	28.1000	21698
'2024/01/04 00:00	28.1000	28.4500	28.0500	28.2500	8414
'2024/01/05 00:00	29.4000	31.0500	29.1000	30.8500	130248
'2024/01/08 00:00	31.0000	31.1500	29.9000	29.9000	65732
'2024/01/09 00:00	30.1000	30.3500	29.4000	29.4500	25897
'2024/01/10 00:00	29.5000	29.6500	29.0000	29.0500	18870
'2024/01/11 00:00	29.1000	29.2000	28.7500	28.9000	15413
'2024/01/12 00:00	29.1000	29.3500	28.8000	28.9500	17216
'2024/01/15 00:00	29.2000	29.3000	28.9000	28.9000	10830
'2024/01/16 00:00	28.8000	28.8000	28.3000	28.4500	18405
'2024/01/17 00:00	28.3500	28.3500	27.5000	27.5500	30385
'2024/01/18 00:00	27.6000	27.7500	27.1000	27.2000	17014
'2024/01/19 00:00	27.3000	27.8000	27.2000	27.2500	18383
'2024/01/22 00:00	27.5000	27.8000	27.1500	27.4500	21768
'2024/01/23 00:00	27.5500	27.9000	27.5000	27.8500	13076
'2024/01/24 00:00	28.0000	28.5000	27.8000	27.9000	15498
'2024/01/25 00:00	28.2000	28.4000	27.9000	28.0500	12541
'2024/01/26 00:00	27.9000	27.9500	27.5500	27.9500	13914
'2024/01/29 00:00	28.0500	28.0500	27.6500	27.7000	9082
'2024/01/30 00:00	27.8500	27.8500	27.0500	27.0500	17640
'2024/01/31 00:00	27.0500	27.2500	26.9000	27.0000	15748
'2024/02/01 00:00	27.1000	27.1000	26.8500	27.1000	11645
'2024/02/02 00:00	27.2000	27.3500	26.7000	26.7000	20719
'2024/02/05 00:00	26.6500	26.9500	26.5500	26.8000	11942
'2024/02/15 00:00	27.0000	27.2500	26.7000	26.9000	14356
'2024/02/16 00:00	27.0000	27.6000	27.0000	27.3000	12657
'2024/02/19 00:00	27.4500	27.8000	27.4500	27.7500	10624
'2024/02/20 00:00	27.8500	27.8500	27.3500	27.4500	9234
'2024/02/21 00:00	27.3000	27.3500	27.1000	27.1500	8321
'2024/02/22 00:00	27.1500	27.3500	27.0500	27.1000	12404
'2024/02/23 00:00	27.0500	27.2000	26.7500	26.7500	13699
'2024/02/26 00:00	26.7000	26.9000	26.6500	26.7000	10744
'2024/02/27 00:00	26.7500	27.2000	26.5000	26.6000	16923
'2024/02/29 00:00	26.6000	27.6000	26.2500	27.6000	25800
'2024/03/01 00:00	27.2500	27.4000	26.9000	26.9000	17104
'2024/03/04 00:00	26.9500	27.0500	26.6000	26.9000	16080
'2024/03/05 00:00	27.1000	27.9000	27.0000	27.1000	33375
'2024/03/06 00:00	27.1000	27.2500	26.8000	26.8000	12741
'2024/03/07 00:00	26.9500	27.0500	26.6000	26.6000	14930
'2024/03/08 00:00	26.6500	27.3000	26.6500	26.9500	31962
'2024/03/11 00:00	27.0500	27.3000	26.8500	26.9500	10393
'2024/03/12 00:00	26.9500	27.1500	26.8000	27.1500	11909
'2024/03/13 00:00	27.2000	27.5000	26.6000	26.6000	19010
'2024/03/14 00:00	26.6500	26.9000	26.6000	26.6000	10749
