Date,Open,High,Low,Close,Volume,Price_Change_Pct,Close_Relative_Pos,Volume_Ratio,Volume_Ratio_5D,True_Pct_Change,MA5,Bias_MA5,MA20,Bias_MA20,Label
2025-01-02,42.9,43.7,42.85,43.7,65292.0,0.019836639439906684,1.0,1.5031424822156225,1.778007733783563,0.01509872241579572,43.42999999999999,0.006216900759843663,43.1475,0.012804913378527192,1
2025-01-03,43.95,44.15,43.1,43.1,42334.0,0.024361948955916406,0.0,0.6483795870857073,1.0622271290209264,-0.013729977116704838,43.31,-0.004848764719464347,43.122499999999995,-0.0005217693779348079,1
2025-01-06,43.6,43.75,43.35,43.4,30902.0,0.009227220299884627,0.12499999999999334,0.7299570085510464,0.744497340220492,0.006960556844547498,43.27,0.003004391033048196,43.1175,0.006551864092305882,1
2025-01-07,43.65,43.8,42.35,42.35,58812.0,0.03423848878394323,0.0,1.903177787845447,1.2212960540250937,-0.02419354838709671,43.12,-0.017857142857142766,43.0325,-0.015860105734038166,0
2025-01-08,42.4,42.9,42.35,42.7,37900.0,0.01298701298701292,0.6363636363636422,0.644426307556281,0.8055602788641387,0.008264462809917389,43.05,-0.008130081300812877,42.9825,-0.006572442273018062,0
2025-01-09,42.7,42.95,41.6,41.6,46677.0,0.03245192307692311,0.0,1.2315831134564643,1.0773687247547605,-0.02576112412177989,42.63000000000001,-0.024161388693408586,42.9125,-0.030585493737256043,0
2025-01-10,41.25,41.6,40.8,41.3,40814.0,0.01960784313725501,0.6249999999999967,0.8743920988923881,0.9486994723507124,-0.007211538461538563,42.269999999999996,-0.022947717057014407,42.8525,-0.03622892480018673,0
2025-01-13,41.0,41.7,40.8,40.9,48476.0,0.022058823529411905,0.111111111111112,1.1877297005929337,1.0416926323389735,-0.00968523002421304,41.769999999999996,-0.02082834570265735,42.825,-0.044950379451255205,1
2025-01-14,41.2,42.25,41.05,42.25,37064.0,0.02923264311814867,1.0,0.7645845366779437,0.8785811473894307,0.03300733496332522,41.75,0.011976047904191617,42.864999999999995,-0.014347369648897584,0
2025-01-15,42.05,42.5,41.45,41.45,35967.0,0.025331724969843115,0.0,0.9704025469458234,0.8604627795481297,-0.018934911242603485,41.5,-0.0012048192771083653,42.81,-0.031768278439616895,1
2025-01-16,41.9,42.25,41.55,41.55,37285.0,0.01684717208182919,0.0,1.0366447020880252,0.9339649108744227,0.0024125452352230232,41.489999999999995,0.0014461315979754708,42.7025,-0.026989052163222373,0
2025-01-17,41.4,41.75,41.2,41.2,44124.0,0.013349514563106726,0.0,1.1834249698270083,1.0872479252498572,-0.008423586040914425,41.47,-0.006510730648661587,42.6125,-0.03314755060134924,1
2025-01-20,41.55,42.75,41.5,42.75,47273.0,0.030120481927710843,1.0,1.0713670564772007,1.1717886303807885,0.0376213592233009,41.839999999999996,0.021749521988527816,42.6325,0.002756113293848583,0
2025-01-21,42.75,43.3,42.4,42.95,42211.0,0.02122641509433959,0.6111111111111168,0.8929198485393354,1.0202794160301654,0.004678362573099482,41.980000000000004,0.023106241067174817,42.635000000000005,0.007388296000938142,0
2025-01-22,39.7,40.55,39.7,40.2,147881.0,0.021410579345088016,0.588235294117651,3.5033758972779605,2.319527314021846,-0.06402793946449359,41.730000000000004,-0.036664270309130144,42.445,-0.052891977853692956,0
2025-02-03,40.2,41.65,40.0,40.5,112167.0,0.04124999999999997,0.3030303030303033,0.7584950061197855,1.4246829719348875,0.007462686567164108,41.519999999999996,-0.024566473988439214,42.2675,-0.04181699887620508,1
2025-02-04,40.95,40.95,40.1,40.1,58031.0,0.021197007481296794,0.0,0.5173625041233161,0.7119267450676336,-0.009876543209876508,41.3,-0.029055690072639122,42.0875,-0.047223047223047154,1
2025-02-05,40.4,40.65,40.1,40.1,33874.0,0.013715710723191948,0.0,0.5837224931502129,0.42969423894622544,0.0,40.77,-0.01643365219524164,41.9125,-0.04324485535341485,0
2025-02-06,40.3,40.35,39.95,40.1,32600.0,0.010012515644555658,0.3749999999999978,0.96239003365413,0.4238687515114951,0.0,40.2,-0.0024875621890547614,41.7625,-0.039808440586650735,0
2025-02-07,40.1,40.3,40.1,40.15,23119.0,0.004987531172069719,0.24999999999999112,0.7091717791411043,0.4449538282696475,0.0012468827930173854,40.190000000000005,-0.0009952724558349403,41.6175,-0.03526160869826398,0
2025-02-10,40.15,40.3,39.9,40.2,30934.0,0.010025062656641569,0.7500000000000133,1.3380336519745664,0.8662171395288926,0.0012453300124534064,40.13,0.001744330924495397,41.4425,-0.029981299390722076,0
2025-02-11,40.3,40.5,40.15,40.4,29848.0,0.008717310087173136,0.7142857142857114,0.9648929979957328,0.9924522028262677,0.004975124378109346,40.190000000000005,0.0052251803931324635,41.307500000000005,-0.02196937602130378,0
2025-02-12,40.4,40.5,40.05,40.1,27974.0,0.011235955056179848,0.11111111111111989,0.9372152238005896,0.968125973351791,-0.007425742574257356,40.19,-0.002239363025628174,41.1425,-0.025338761621194552,0
2025-02-13,40.25,41.75,40.2,41.4,63841.0,0.03855721393034819,0.7741935483870954,2.2821548580825053,1.8165960982494482,0.032418952618453796,40.45,0.023485784919653786,41.095000000000006,0.007421827472928399,0
2025-02-14,41.5,41.75,41.05,41.4,28532.0,0.01705237515225342,0.5,0.4469228238906032,0.7876154563874365,0.0,40.7,0.01719901719901709,41.03,0.009017791859614854,0
2025-02-17,41.5,42.2,41.45,42.0,32962.0,0.0180940892641737,0.7333333333333295,1.1552642646852658,0.8998291083605868,0.01449275362318844,41.06,0.02289332683877247,41.05,0.023142509135201047,0
2025-02-18,42.05,42.3,41.7,41.95,35948.0,0.014388489208632955,0.4166666666666706,1.0905891632789273,0.9497138811246083,-0.0011904761904761227,41.37,0.014019821126420242,41.0825,0.021116046978640533,1
2025-02-19,42.2,42.95,42.15,42.55,54633.0,0.018979833926453245,0.49999999999999556,1.519778569044175,1.265144778524982,0.014302741358760293,41.86,0.01648351648351643,41.165000000000006,0.03364508684562106,1
2025-02-20,43.0,43.3,42.85,43.0,39997.0,0.010501750291715186,0.3333333333333333,0.732103307524756,1.0411980923820234,0.010575793184488903,42.18,0.019440493124703657,41.2025,0.04362599356835142,1
2025-02-21,43.35,43.6,43.2,43.6,34277.0,0.009259259259259226,1.0,0.8569892741955647,0.8663815546692144,0.013953488372093056,42.62,0.022993899577663162,41.31,0.05543451948680705,0
2025-02-24,43.05,43.65,42.8,43.55,30179.0,0.019859813084112183,0.8823529411764691,0.8804446130058057,0.773685613790416,-0.0011467889908257857,42.92999999999999,0.014442115071045997,41.410000000000004,0.05167833856556371,0
2025-02-25,43.05,43.5,42.9,43.3,35607.0,0.013986013986014019,0.6666666666666627,1.179860167666258,0.9144396562793732,-0.0057405281285878304,43.2,0.0023148148148146833,41.515,0.04299650728652286,0
2025-02-26,43.1,43.8,43.05,43.6,35133.0,0.01742160278745645,0.733333333333339,0.9866880107843963,1.002694171570782,0.006928406466512801,43.41,0.004376871688551137,41.5575,0.04914876977681536,1
2025-02-27,44.0,44.15,43.4,43.7,69281.0,0.01728110599078341,0.4000000000000057,1.9719636808698375,1.6941025151973081,0.002293577981651409,43.55,0.003444316877152829,41.595,0.05060704411587941,0
2025-03-03,43.1,43.6,42.85,43.6,53108.0,0.01750291715285881,1.0,0.7665593741429829,1.1891199598760456,-0.0022883295194508334,43.55,0.001148105625717664,41.765,0.043936310307673906,0
2025-03-04,42.95,43.85,42.9,43.6,44274.0,0.02214452214452221,0.7368421052631586,0.8336597122844016,0.9324650488831229,0.0,43.559999999999995,0.0009182736455465165,41.92,0.040076335877862586,1
2025-03-05,44.1,44.5,43.7,44.0,46372.0,0.01830663615560634,0.3749999999999978,1.0473867281022722,0.9342864511137616,0.009174311926605472,43.7,0.006864988558352337,42.115,0.044758399620087805,1
2025-03-06,44.3,44.45,43.9,44.0,30366.0,0.012528473804100325,0.181818181818183,0.6548348141119641,0.6237854404870975,0.0,43.78,0.005025125628140678,42.31,0.039943275821318784,0
2025-03-07,44.0,44.6,43.8,44.15,31767.0,0.0182648401826485,0.43749999999999944,1.0461371270499902,0.7714668726048755,0.003409090909090877,43.87,0.006382493731479397,42.5125,0.03851808291678908,1
2025-03-10,44.55,45.3,44.4,45.05,58798.0,0.02027027027027024,0.7222222222222218,1.8509144709919099,1.389517764218228,0.020385050962627375,44.160000000000004,0.020153985507246227,42.7575,0.053616324621411374,0
2025-03-11,44.3,45.0,44.2,44.85,68042.0,0.018099547511312153,0.8125000000000011,1.1572162318446206,1.4455798933480635,-0.0044395116537179966,44.410000000000004,0.009907678450799318,42.989999999999995,0.04326587578506645,0
2025-03-12,44.7,44.95,44.1,44.8,43310.0,0.01927437641723359,0.8235294117646995,0.6365186208518269,0.9322679662308477,-0.0011148272017838185,44.57,0.005160421808391225,43.209999999999994,0.03679703772274945,0
2025-03-13,44.7,44.7,43.6,43.7,57557.0,0.02522935779816517,0.09090909090909208,1.328954052181944,1.1091091978387044,-0.024553571428571303,44.510000000000005,-0.018198157717366933,43.39,0.007144503341783874,0
2025-03-14,43.55,45.05,43.5,44.9,68425.0,0.035632183908045914,0.9032258064516137,1.188821516062338,1.1553124957789094,0.027459954233409512,44.660000000000004,0.005373936408419052,43.565,0.030643865488350762,0
2025-03-17,45.0,45.15,44.1,44.1,44188.0,0.023809523809523746,0.0,0.6457873584216295,0.7848054503733278,-0.017817371937639135,44.47,-0.008320215875871317,43.7,0.00915331807780317,0
2025-03-18,44.2,45.0,44.15,44.5,42167.0,0.01925254813137036,0.4117647058823539,0.954263600977641,0.8247114184793876,0.009070294784580466,44.4,0.0022522522522522843,43.825,0.015402167712492804,0
2025-03-19,44.5,44.9,44.3,44.3,37305.0,0.013544018058690778,0.0,0.8846965636635283,0.7471699473646262,-0.004494382022471974,44.3,0.0,43.942499999999995,0.008135631791545809,1
2025-03-20,44.7,45.15,44.7,45.15,43281.0,0.010067114093959635,1.0,1.160193003618818,0.9194403609697238,0.01918735891647859,44.589999999999996,0.012558869701726897,44.072500000000005,0.02444835214703031,0
2025-03-21,45.0,45.0,44.5,45.0,39137.0,0.011235955056179775,1.0,0.9042535985767427,0.9495676394374946,-0.003322259136212593,44.61,0.008742434431741775,44.1725,0.018733374837285655,0
2025-03-24,45.0,45.3,44.6,44.85,36045.0,0.015695067264573894,0.3571428571428593,0.9209954774254542,0.9105261828378003,-0.003333333333333302,44.76,0.0020107238605898887,44.235,0.01390301797219401,0
2025-03-25,45.0,45.2,44.45,44.85,36450.0,0.016872890888638917,0.5333333333333314,1.0112359550561798,0.9481422135283897,0.0,44.83,0.00044612982377878935,44.3,0.01241534988713328,0
2025-03-26,44.75,44.8,44.3,44.55,28146.0,0.011286681715575621,0.5,0.7721810699588477,0.7687685391048787,-0.0066889632107024356,44.88,-0.007352941176470708,44.3625,0.00422654268808115,0
2025-03-27,44.1,44.8,44.0,44.8,43271.0,0.01818181818181812,1.0,1.537376536630427,1.181951280804593,0.0056116722783389455,44.81,-0.00022316447221613737,44.4225,0.008497945860768703,0
2025-03-28,44.6,44.6,44.1,44.55,37948.0,0.011337868480725623,0.8999999999999915,0.8769845855191699,1.0433300340921587,-0.005580357142857143,44.72,-0.0038014311270125607,44.464999999999996,0.0019116158776566032,0
2025-03-31,43.55,44.65,43.3,44.65,61865.0,0.031177829099307195,1.0,1.6302571940550226,1.4894308551617874,0.00224466891133561,44.68,-0.00067144136078785,44.5175,0.002976357612174994,1
2025-04-01,47.2,48.0,45.25,45.95,143272.0,0.06077348066298342,0.2545454545454556,2.3158813545623533,2.277759759874341,0.02911534154535284,44.9,0.023385300668151542,44.635,0.029461185168589782,0
2025-04-02,45.8,45.8,45.15,45.25,50508.0,0.014396456256921342,0.15384615384615638,0.3525322463565805,0.7496793958392705,-0.015233949945593097,45.04,0.004662522202486697,44.6975,0.01236087029475926,0
2025-04-07,40.75,40.75,40.75,40.75,13974.0,0.0,0.0,0.27666904252791635,0.2271700149886041,-0.09944751381215469,44.23,-0.07867962921094274,44.535,-0.08498933423150325,0
2025-04-08,39.55,42.0,39.5,41.7,120845.0,0.06329113924050633,0.8800000000000011,8.647845999713754,1.5474537985576136,0.023312883435582892,43.660000000000004,-0.044892349977095757,44.4125,-0.06107514776245423,0
2025-04-09,40.55,41.5,39.7,39.9,84807.0,0.04534005037783368,0.11111111111110891,0.7017832760974803,1.0257108024556973,-0.04316546762589938,42.71,-0.06579255443690007,44.155,-0.09636507756765944,1
2025-04-10,43.85,43.85,43.5,43.85,49525.0,0.008045977011494286,1.0,0.5839730210949567,0.7746536152587601,0.09899749373433592,42.290000000000006,0.036888153227713286,44.105000000000004,-0.005781657408457148,0
2025-04-11,42.7,44.3,42.1,44.1,69358.0,0.05225653206650821,0.9090909090909108,1.400464411913175,1.0244631605068106,0.005701254275940707,42.06,0.04850213980028528,44.07000000000001,0.0006807351940093947,1
2025-04-14,44.8,45.35,44.3,44.3,56349.0,0.023702031602708902,0.0,0.8124369214798581,0.7397134035559383,0.004535147392290152,42.77,0.03577273790039733,44.1,0.004535147392290152,0
2025-04-15,44.5,44.95,44.4,44.7,31205.0,0.012387387387387485,0.545454545454549,0.5537809011694972,0.5357191907816127,0.009029345372460626,43.37,0.030666359234494015,44.089999999999996,0.01383533681106842,0
2025-04-16,44.2,45.0,44.2,44.95,35842.0,0.018099547511312153,0.9375000000000033,1.1485979810927736,0.7396844134241928,0.005592841163310961,44.379999999999995,0.012843623253718059,44.1325,0.018523763666232426,0
2025-04-17,44.85,44.85,44.05,44.1,20575.0,0.018161180476731084,0.062500000000005,0.5740472071870989,0.4822363579260203,-0.018909899888765326,44.43,-0.007427413909520556,44.1125,-0.0002833663927457237,1
2025-04-18,44.45,44.45,44.1,44.3,16084.0,0.007936507936507969,0.571428571428557,0.7817253948967193,0.5024522820280528,0.004535147392290152,44.47,-0.0038228018889139128,44.1125,0.004250495891187305,0
2025-04-21,44.35,44.35,43.65,43.65,14665.0,0.01603665521191301,0.0,0.9117756776921164,0.6194507100556724,-0.014672686230248276,44.34,-0.015561569688768715,44.0375,-0.008799318762418457,0
2025-04-22,43.6,44.55,43.55,44.3,27733.0,0.022962112514351322,0.75,1.8911012615069895,1.2068425312665907,0.014891179839633416,44.260000000000005,0.0009037505648439231,44.0025,0.006760979489801703,1
2025-04-23,44.95,45.3,44.6,45.1,33667.0,0.015695067264573894,0.7142857142857186,1.2139689178956479,1.4933377098044782,0.018058690744921092,44.290000000000006,0.018288552720704336,44.015,0.024650687265704893,0
2025-04-24,44.75,44.95,43.4,43.4,42008.0,0.035714285714285816,0.0,1.2477500222770073,1.565628330985338,-0.037694013303769466,44.15,-0.016987542468856174,43.9425,-0.012345679012345769,1
2025-04-25,44.1,44.7,43.95,44.65,54393.0,0.017064846416382253,0.9333333333333277,1.2948247952770902,1.5769195087727437,0.02880184331797235,44.22,0.009724106739032106,43.9475,0.015984982080891986,0
2025-04-28,44.55,44.9,44.2,44.9,22965.0,0.015837104072398092,1.0,0.42220506315150846,0.6352134804111393,0.005599104143337066,44.47,0.009669440071958618,43.9525,0.02155736306239686,0
2025-04-29,44.7,45.1,44.65,44.95,27800.0,0.010078387458006783,0.666666666666672,1.2105377748748094,0.7686650113640763,0.0011135857461025448,44.6,0.007847533632287027,43.972500000000004,0.022229802717607574,0
