商品代碼:2303	商品名稱:聯電

日期	開盤價	最高價	最低價	收盤價	成交量
'2010/09/09 00:00	13.3000	13.3500	13.2000	13.2500	35150
'2010/09/10 00:00	13.3500	13.4500	13.3000	13.4000	45362
'2010/09/13 00:00	13.4500	13.7000	13.4500	13.7000	59330
'2010/09/14 00:00	13.7500	14.3500	13.6500	13.9500	107069
'2010/09/15 00:00	14.0000	14.0000	13.7000	13.8500	64036
'2010/09/16 00:00	13.8500	13.8500	13.7000	13.7000	27479
'2010/09/17 00:00	13.7000	13.8500	13.7000	13.8000	47625
'2010/09/20 00:00	13.7500	13.8000	13.6500	13.7500	28293
'2010/09/21 00:00	13.8500	14.0000	13.8000	13.8500	24875
'2010/09/23 00:00	13.8500	13.9000	13.7000	13.8500	27432
'2010/09/24 00:00	13.7500	13.8000	13.6000	13.7000	49099
'2010/09/27 00:00	13.8000	13.8500	13.7000	13.7500	20689
'2010/09/28 00:00	13.6000	13.7500	13.6000	13.7500	30771
'2010/09/29 00:00	13.7500	13.8500	13.7000	13.7500	40317
'2010/09/30 00:00	13.8000	13.9000	13.7500	13.8500	31253
'2010/10/01 00:00	13.8500	13.9000	13.7500	13.8500	19002
'2010/10/04 00:00	13.8500	13.9500	13.7500	13.8000	32334
'2010/10/05 00:00	13.7500	13.8000	13.6500	13.7000	26173
'2010/10/06 00:00	13.8000	13.9500	13.7500	13.9000	46401
'2010/10/07 00:00	13.9000	13.9500	13.8500	13.9000	35566
'2010/10/08 00:00	14.0000	14.0500	13.9000	13.9500	34379
'2010/10/11 00:00	14.0000	14.0500	13.8500	13.9000	24435
'2010/10/12 00:00	13.8000	13.8000	13.5000	13.6000	51776
'2010/10/13 00:00	13.7000	13.7000	13.4500	13.5000	37574
'2010/10/14 00:00	13.6500	13.7500	13.6000	13.7000	31742
'2010/10/15 00:00	13.7500	13.7500	13.5500	13.6500	20010
'2010/10/18 00:00	13.6500	13.7000	13.3500	13.3500	30364
'2010/10/19 00:00	13.3500	13.4000	13.3000	13.3500	31809
'2010/10/20 00:00	13.3000	13.6000	13.2500	13.5500	31947
'2010/10/21 00:00	13.5500	13.6000	13.3000	13.3000	25956
'2010/10/22 00:00	13.3500	13.5500	13.3500	13.4000	25546
'2010/10/25 00:00	13.5000	13.8500	13.4500	13.8500	67925
'2010/10/26 00:00	13.9500	14.0000	13.7500	13.8500	45584
'2010/10/27 00:00	13.8000	13.8500	13.6500	13.8000	29848
'2010/10/28 00:00	14.3500	14.7500	14.2500	14.4500	454389
'2010/10/29 00:00	14.5000	14.6500	14.3500	14.5500	229692
'2010/11/01 00:00	14.6000	14.6500	14.4000	14.4000	113433
'2010/11/02 00:00	14.3500	14.6000	14.3500	14.4500	74124
'2010/11/03 00:00	14.5500	14.6000	14.3000	14.4000	86346
'2010/11/04 00:00	14.4500	14.8500	14.4500	14.8500	162387
'2010/11/05 00:00	15.0000	15.4000	14.9000	15.4000	231643
'2010/11/08 00:00	15.5000	15.5000	15.1000	15.1500	76242
'2010/11/09 00:00	15.3000	15.4000	15.1500	15.2000	47188
'2010/11/10 00:00	15.2500	15.3000	15.0500	15.2000	52561
'2010/11/11 00:00	15.2500	15.3000	15.0500	15.0500	46256
'2010/11/12 00:00	15.0000	15.0000	14.6000	14.6000	75346
'2010/11/15 00:00	14.6000	14.8500	14.6000	14.8500	50355
'2010/11/16 00:00	14.9500	14.9500	14.7500	14.9500	43852
'2010/11/17 00:00	14.8500	14.9500	14.7000	14.9000	36603
'2010/11/18 00:00	14.8000	14.8000	14.5500	14.7000	51347
'2010/11/19 00:00	14.9000	14.9000	14.7000	14.7000	37396
'2010/11/22 00:00	14.9000	15.1500	14.7500	15.0500	56306
'2010/11/23 00:00	15.0500	15.1000	14.8000	14.8000	49671
'2010/11/24 00:00	14.6000	14.8000	14.6000	14.6500	34903
'2010/11/25 00:00	14.8000	15.0000	14.8000	15.0000	55817
'2010/11/26 00:00	15.1000	15.1500	14.9000	14.9000	57883
'2010/11/29 00:00	15.1000	15.1500	14.9500	15.1000	61821
'2010/11/30 00:00	15.1000	15.3500	15.0000	15.1000	82595
'2010/12/01 00:00	15.2000	15.3500	15.1000	15.3500	64315
'2010/12/02 00:00	15.6000	16.1000	15.5500	16.1000	195727
'2010/12/03 00:00	16.4000	16.8500	16.2500	16.4000	195590
'2010/12/06 00:00	16.5000	16.6000	16.2000	16.4000	76869
'2010/12/07 00:00	16.4000	16.4000	16.0500	16.2500	73674
'2010/12/08 00:00	16.3000	16.3500	16.1000	16.1000	44970
'2010/12/09 00:00	16.2500	16.7500	16.2000	16.7000	114872
'2010/12/10 00:00	16.5500	16.5500	16.2000	16.3000	62560
'2010/12/13 00:00	16.5000	16.5000	16.2000	16.2000	34070
'2010/12/14 00:00	16.2000	16.3000	16.0000	16.0500	63273
'2010/12/15 00:00	16.0500	16.2500	16.0000	16.2500	47052
'2010/12/16 00:00	16.2000	16.4000	16.1000	16.4000	66568
'2010/12/17 00:00	16.6000	16.9500	16.5500	16.7000	145750
'2010/12/20 00:00	16.8000	16.8000	16.4500	16.4500	62973
'2010/12/21 00:00	16.5000	16.6000	16.3500	16.4500	29108
'2010/12/22 00:00	16.4500	16.6000	16.3000	16.3500	39429
'2010/12/23 00:00	16.3000	16.4000	16.2500	16.3000	34349
'2010/12/24 00:00	16.2000	16.4000	16.2000	16.2500	31350
'2010/12/27 00:00	16.2500	16.3000	16.1000	16.2500	29893
'2010/12/28 00:00	16.3000	16.4000	16.1500	16.2000	30819
'2010/12/29 00:00	16.1000	16.2000	16.0000	16.0500	45658
'2010/12/30 00:00	16.0500	16.2000	16.0000	16.1500	40336
'2010/12/31 00:00	16.1500	16.4000	16.0500	16.3000	57132
'2011/01/03 00:00	16.4000	16.4000	16.2000	16.2000	32346
'2011/01/04 00:00	16.2000	16.3000	16.1500	16.2000	27763
'2011/01/05 00:00	16.1000	16.1500	15.5500	15.5500	89914
'2011/01/06 00:00	15.6000	15.9000	15.5000	15.9000	42866
'2011/01/07 00:00	15.9000	16.3000	15.8500	15.9000	70357
'2011/01/10 00:00	16.0000	16.2000	15.9500	16.2000	43056
'2011/01/11 00:00	16.2500	16.7000	16.1000	16.6500	133808
'2011/01/12 00:00	16.7000	16.9000	16.5500	16.6500	113143
'2011/01/13 00:00	16.6500	16.8000	16.5500	16.6000	62701
'2011/01/14 00:00	16.6000	16.7000	16.5500	16.7000	45562
'2011/01/17 00:00	16.8000	17.4000	16.8000	17.2500	153951
'2011/01/18 00:00	17.2500	17.9500	17.1000	17.8000	189729
'2011/01/19 00:00	17.9000	18.2000	17.6500	18.0500	186445
'2011/01/20 00:00	18.0000	18.0000	17.6500	17.6500	86729
'2011/01/21 00:00	17.4000	17.6000	17.2000	17.5000	68939
'2011/01/24 00:00	17.5000	17.5500	17.2500	17.4000	34462
'2011/01/25 00:00	17.5000	17.7000	17.3500	17.4000	46557
'2011/01/26 00:00	17.4000	17.7000	17.3000	17.4000	61477
'2011/01/27 00:00	17.6000	18.2000	17.6000	18.0000	193397
'2011/01/28 00:00	18.0500	18.1500	17.8000	18.1000	98665
'2011/02/08 00:00	18.2000	18.3000	17.5500	17.6000	100001
'2011/02/09 00:00	17.5000	17.7000	16.9000	17.0000	95044
'2011/02/10 00:00	17.0000	17.0000	16.6500	16.6500	63770
'2011/02/11 00:00	16.5500	16.6000	16.1000	16.2000	77319
'2011/02/14 00:00	16.5000	16.6000	16.3000	16.4000	48040
'2011/02/15 00:00	16.2000	16.5000	16.0000	16.2000	47542
'2011/02/16 00:00	16.2000	16.4500	16.1000	16.3000	45896
'2011/02/17 00:00	16.4000	16.4000	16.1000	16.1500	37463
'2011/02/18 00:00	16.4000	16.6500	16.3500	16.4000	51136
'2011/02/21 00:00	16.4500	16.4500	16.2500	16.3000	27722
'2011/02/22 00:00	16.1000	16.1000	15.7500	15.9000	78765
'2011/02/23 00:00	15.7500	15.8500	15.3000	15.4000	92451
'2011/02/24 00:00	15.6000	15.6500	15.4000	15.5000	52985
'2011/02/25 00:00	15.5500	15.6500	15.3000	15.4000	76747
'2011/03/01 00:00	15.4000	15.8500	15.4000	15.8000	67017
'2011/03/02 00:00	15.7000	15.7000	15.4500	15.4500	38144
'2011/03/03 00:00	15.6000	15.7500	15.4500	15.7000	41305
'2011/03/04 00:00	15.9000	16.1000	15.8000	15.9000	72478
'2011/03/07 00:00	15.9000	15.9000	15.6000	15.6000	27276
'2011/03/08 00:00	15.5000	15.7000	15.4500	15.5000	46122
'2011/03/09 00:00	15.6000	15.6000	15.0500	15.1500	114318
'2011/03/10 00:00	15.0500	15.1000	14.6500	14.7000	111966
'2011/03/11 00:00	14.5000	14.8500	14.5000	14.8500	50690
'2011/03/14 00:00	14.7000	14.7500	14.4000	14.6000	62756
'2011/03/15 00:00	14.5500	14.6000	14.0000	14.3000	119056
'2011/03/16 00:00	14.4000	14.6000	14.0000	14.1000	91315
'2011/03/17 00:00	14.0000	14.6000	13.9000	14.4500	92576
'2011/03/18 00:00	14.5500	14.6000	14.3000	14.6000	56103
'2011/03/21 00:00	14.6000	14.8000	14.5500	14.8000	34792
'2011/03/22 00:00	14.9000	14.9000	14.6500	14.7000	37516
'2011/03/23 00:00	14.7000	14.8500	14.6000	14.8500	27496
'2011/03/24 00:00	14.9000	15.1000	14.8000	15.0000	39402
'2011/03/25 00:00	15.1000	15.2000	14.9000	15.1000	52575
'2011/03/28 00:00	15.0000	15.1000	14.9000	15.0500	33698
'2011/03/29 00:00	15.0500	15.2500	15.0500	15.1500	33607
'2011/03/30 00:00	15.1500	15.2500	15.1000	15.1500	34744
'2011/03/31 00:00	15.2500	15.3000	15.0000	15.3000	32613
'2011/04/01 00:00	15.3000	15.3000	15.1000	15.1500	27256
'2011/04/06 00:00	15.5000	15.6000	15.3500	15.3500	87043
'2011/04/07 00:00	15.4000	15.5000	15.3500	15.5000	44528
'2011/04/08 00:00	15.5000	15.6000	15.4000	15.6000	51725
'2011/04/11 00:00	15.6000	15.6500	15.2500	15.4500	39333
'2011/04/12 00:00	15.4000	15.4000	15.1500	15.3500	23661
'2011/04/13 00:00	15.3500	15.3500	15.1500	15.3000	35019
'2011/04/14 00:00	15.3000	15.3000	15.1500	15.1500	30315
'2011/04/15 00:00	15.2000	15.2500	14.9000	14.9000	47341
'2011/04/18 00:00	14.8500	14.9000	14.7000	14.7500	43419
'2011/04/19 00:00	14.7000	14.9000	14.5500	14.9000	34940
'2011/04/20 00:00	15.1000	15.1500	14.9500	15.1000	34015
'2011/04/21 00:00	15.3000	15.4500	15.2500	15.3000	37079
'2011/04/22 00:00	15.3000	15.3500	15.2000	15.2000	21686
'2011/04/25 00:00	15.2000	15.2500	15.0500	15.0500	17026
'2011/04/26 00:00	15.0000	15.2500	14.9500	15.2500	30804
'2011/04/27 00:00	15.3000	15.4500	15.3000	15.3000	41855
'2011/04/28 00:00	15.3000	15.3500	15.1000	15.1000	39149
'2011/04/29 00:00	15.1000	15.1500	14.7500	14.8500	57273
'2011/05/03 00:00	15.0000	15.0000	14.8500	14.9500	27351
'2011/05/04 00:00	14.9500	15.0500	14.8000	14.9500	32453
'2011/05/05 00:00	14.9500	15.1000	14.8500	15.0000	15714
'2011/05/06 00:00	15.0000	15.1500	14.9000	15.0000	24857
'2011/05/09 00:00	15.1500	15.2500	15.0500	15.2000	28053
'2011/05/10 00:00	15.3000	15.3000	15.0500	15.1000	19424
'2011/05/11 00:00	15.2000	15.2000	15.0000	15.0500	17450
'2011/05/12 00:00	15.0000	15.1000	14.9000	14.9000	34860
'2011/05/13 00:00	15.0000	15.1000	14.9500	14.9500	27168
'2011/05/16 00:00	15.0500	15.1000	14.9000	14.9500	28285
'2011/05/17 00:00	14.9000	15.0000	14.8000	14.8500	39833
'2011/05/18 00:00	14.6500	14.7000	14.5000	14.6000	78535
'2011/05/19 00:00	14.7000	14.8000	14.6500	14.7500	40040
'2011/05/20 00:00	14.7500	14.8000	14.6000	14.6000	42577
'2011/05/23 00:00	14.5000	14.6000	14.4000	14.5000	34420
'2011/05/24 00:00	14.4500	14.4500	14.2500	14.4500	45707
'2011/05/25 00:00	14.4500	14.6000	14.3500	14.5500	29890
'2011/05/26 00:00	14.7000	14.7000	14.4500	14.5500	26478
'2011/05/27 00:00	14.5000	14.6000	14.3500	14.3500	34231
'2011/05/30 00:00	14.5000	14.7500	14.4500	14.7000	42096
'2011/05/31 00:00	14.7500	14.9000	14.7000	14.8000	45060
'2011/06/01 00:00	14.8500	15.1500	14.8500	15.0500	64290
'2011/06/02 00:00	14.9000	15.0500	14.8500	15.0500	43710
'2011/06/03 00:00	15.0500	15.0500	14.8500	15.0000	24400
'2011/06/07 00:00	14.9000	15.0000	14.8000	14.8500	32205
'2011/06/08 00:00	14.8500	15.1000	14.8500	15.0000	29001
'2011/06/09 00:00	15.1000	15.1000	14.9500	14.9500	16772
'2011/06/10 00:00	15.1000	15.1000	14.9000	14.9000	18954
'2011/06/13 00:00	14.8000	14.8500	14.5500	14.6500	34027
'2011/06/14 00:00	14.6000	14.7500	14.5500	14.7500	37316
'2011/06/15 00:00	14.7000	14.8500	14.5500	14.8000	47975
'2011/06/16 00:00	14.5000	14.6000	14.3000	14.4000	54358
'2011/06/17 00:00	14.3000	14.5000	14.3000	14.3000	37045
'2011/06/20 00:00	14.4500	14.4500	14.1500	14.2000	29025
'2011/06/21 00:00	14.2500	14.4000	14.2500	14.3000	26375
'2011/06/22 00:00	14.4000	14.4500	14.3000	14.3000	29206
'2011/06/23 00:00	14.2000	14.4000	14.1500	14.2000	25380
'2011/06/24 00:00	14.1500	14.2000	14.0000	14.0500	42691
'2011/06/27 00:00	14.0000	14.0000	13.8500	13.9500	42707
'2011/06/28 00:00	14.0000	14.0500	13.9000	14.0000	36780
'2011/06/29 00:00	14.1500	14.3000	14.1000	14.2500	37461
'2011/06/30 00:00	14.2500	14.3000	14.2000	14.2500	36669
'2011/07/01 00:00	14.3000	14.3500	14.2000	14.2500	40872
'2011/07/04 00:00	14.3500	14.4000	14.2500	14.3500	40049
'2011/07/05 00:00	14.4000	14.4000	14.2000	14.2500	35143
'2011/07/06 00:00	14.2500	14.3000	14.1500	14.3000	25117
'2011/07/07 00:00	14.3000	14.5000	14.2500	14.3500	46635
'2011/07/08 00:00	14.3500	14.4500	14.2500	14.2500	29800
'2011/07/11 00:00	14.2000	14.3000	14.0500	14.0500	27847
'2011/07/12 00:00	13.9000	14.0000	13.8500	13.9000	47614
'2011/07/13 00:00	13.8500	14.0000	13.8500	13.9000	24622
'2011/07/14 00:00	13.9000	14.0000	13.6000	13.7500	39867
'2011/07/15 00:00	13.7500	13.9000	13.6500	13.9000	28823
'2011/07/18 00:00	13.9000	13.9500	13.7500	13.8500	19565
'2011/07/19 00:00	13.8500	13.8500	13.7000	13.8500	27507
'2011/07/20 00:00	13.9500	14.1000	13.8500	14.1000	45959
'2011/07/21 00:00	14.1000	14.4500	14.0000	14.4500	132496
'2011/07/22 00:00	13.5000	13.5000	13.3500	13.4000	87880
'2011/07/25 00:00	13.2000	13.4000	13.1500	13.2000	21382
'2011/07/26 00:00	13.2000	13.3000	13.1500	13.3000	24705
'2011/07/27 00:00	13.3000	13.3000	13.1000	13.1000	32190
'2011/07/28 00:00	13.0000	13.1000	12.9500	13.0500	20295
'2011/07/29 00:00	13.1000	13.1000	12.9500	12.9500	24841
'2011/08/01 00:00	12.9500	13.1500	12.9000	13.1000	20475
'2011/08/02 00:00	12.9500	13.0000	12.8000	12.8000	30202
'2011/08/03 00:00	12.7000	12.7000	12.5500	12.6500	32702
'2011/08/04 00:00	12.5500	12.6000	12.3000	12.4000	52898
'2011/08/05 00:00	11.5500	11.8000	11.5500	11.5500	67279
'2011/08/08 00:00	11.3000	11.3000	10.7500	10.9000	105601
'2011/08/09 00:00	10.1500	10.6500	10.1500	10.4500	126850
'2011/08/10 00:00	10.8000	11.1500	10.6000	11.1000	99112
'2011/08/11 00:00	10.7000	11.0000	10.6000	10.8000	75034
'2011/08/12 00:00	11.0000	11.2000	10.8500	10.9000	94074
'2011/08/15 00:00	11.1000	11.2000	11.0500	11.2000	33679
'2011/08/16 00:00	11.3000	11.4000	11.1500	11.2000	41613
'2011/08/17 00:00	11.3000	11.3000	11.0000	11.1000	50683
'2011/08/18 00:00	11.2000	11.2000	10.8000	10.9500	52267
'2011/08/19 00:00	10.7000	10.7500	10.6000	10.7000	37108
'2011/08/22 00:00	10.8000	10.9000	10.6500	10.7000	21070
'2011/08/23 00:00	10.9000	11.2000	10.7500	11.1000	25270
'2011/08/24 00:00	11.1500	11.1500	10.8000	10.9500	39139
'2011/08/25 00:00	10.9500	11.0000	10.8500	10.9000	26225
'2011/08/26 00:00	10.9000	11.0000	10.8000	10.8000	22019
'2011/08/29 00:00	10.9500	11.1000	10.9000	11.0000	34464
'2011/08/30 00:00	11.1500	11.3000	11.0500	11.1000	64108
'2011/08/31 00:00	11.3000	11.3500	11.1000	11.3000	30053
'2011/09/01 00:00	11.4000	12.0500	11.3500	11.7500	78277
'2011/09/02 00:00	11.8000	11.8000	11.5000	11.6000	40071
'2011/09/05 00:00	11.3000	11.3000	11.0000	11.0500	47589
'2011/09/06 00:00	10.9500	11.0500	10.9000	10.9000	33092
'2011/09/07 00:00	11.0000	11.4000	10.9500	11.4000	39805
'2011/09/08 00:00	11.5500	11.6000	11.2500	11.3500	44797
'2011/09/09 00:00	11.2000	11.3500	11.1000	11.3000	23813
'2011/09/13 00:00	11.2000	11.2000	10.9000	10.9000	25451
'2011/09/14 00:00	11.0000	11.1000	10.7000	10.7500	33587
'2011/09/15 00:00	11.1000	11.2000	10.9000	11.0000	31681
'2011/09/16 00:00	11.3000	11.4500	11.3000	11.4500	63542
'2011/09/19 00:00	11.4000	11.4000	11.2000	11.2000	12348
'2011/09/20 00:00	11.2500	11.3500	11.1000	11.3000	23537
'2011/09/21 00:00	11.3500	11.4000	11.1500	11.4000	18476
'2011/09/22 00:00	11.1500	11.2000	11.0000	11.0000	28106
'2011/09/23 00:00	10.7000	11.0000	10.6500	10.7500	66474
'2011/09/26 00:00	10.9000	11.0000	10.8000	10.8500	35472
'2011/09/27 00:00	11.1000	11.5000	11.1000	11.5000	53477
'2011/09/28 00:00	11.6500	11.6500	11.3000	11.5500	48593
'2011/09/29 00:00	11.4500	11.5500	11.2500	11.4500	23842
'2011/09/30 00:00	11.4000	11.4500	11.3000	11.4000	31693
'2011/10/03 00:00	11.4000	11.4000	11.1500	11.3000	25350
'2011/10/04 00:00	11.1000	11.5000	11.0500	11.5000	30616
'2011/10/05 00:00	11.5500	11.6500	11.4500	11.4500	17665
'2011/10/06 00:00	11.6000	11.8000	11.5500	11.7500	37115
'2011/10/07 00:00	11.9500	11.9500	11.8000	11.9000	23819
'2011/10/11 00:00	12.0500	12.2500	12.0500	12.1500	48274
'2011/10/12 00:00	12.2000	12.2000	11.9500	12.1500	17436
'2011/10/13 00:00	12.1500	12.1500	11.8000	11.9500	31514
'2011/10/14 00:00	11.8500	12.0000	11.8000	11.9000	14464
'2011/10/17 00:00	12.0000	12.2000	12.0000	12.2000	20521
'2011/10/18 00:00	12.0000	12.0500	11.8500	11.9000	14495
'2011/10/19 00:00	12.0000	12.0500	11.9000	12.0500	12981
'2011/10/20 00:00	12.0500	12.1000	11.9500	12.0500	19958
'2011/10/21 00:00	12.1000	12.1000	11.9500	12.0500	12015
'2011/10/24 00:00	12.4000	12.8000	12.4000	12.7000	48287
'2011/10/25 00:00	12.8500	12.8500	12.6000	12.7000	31742
'2011/10/26 00:00	12.4000	12.9000	12.4000	12.8000	32007
'2011/10/27 00:00	12.9000	13.2500	12.8500	13.2000	78004
'2011/10/28 00:00	13.5000	13.7000	13.0000	13.2000	65337
'2011/10/31 00:00	13.2000	13.3500	13.1000	13.3500	32377
'2011/11/01 00:00	13.3000	13.3000	13.0500	13.1500	40371
'2011/11/02 00:00	12.9000	13.0500	12.7000	13.0000	34084
'2011/11/03 00:00	13.0000	13.0000	12.5500	12.7500	28910
'2011/11/04 00:00	13.0000	13.2000	12.9500	13.0500	29124
'2011/11/07 00:00	13.0500	13.1500	12.8500	12.9500	10443
'2011/11/08 00:00	12.9500	13.1000	12.8500	13.0000	12803
'2011/11/09 00:00	13.2000	13.2000	13.0500	13.0500	15425
'2011/11/10 00:00	12.7500	12.8000	12.5000	12.5500	37208
'2011/11/11 00:00	12.6500	12.8000	12.5000	12.8000	14369
'2011/11/14 00:00	13.0000	13.1500	13.0000	13.1500	27734
'2011/11/15 00:00	13.0500	13.1000	12.9000	13.0500	12644
'2011/11/16 00:00	13.1000	13.1500	12.9000	13.0000	18251
'2011/11/17 00:00	12.9000	13.0000	12.8500	12.8500	12807
'2011/11/18 00:00	12.7500	12.7500	12.5000	12.6000	23311
'2011/11/21 00:00	12.5000	12.5500	12.3000	12.3500	18594
'2011/11/22 00:00	12.3500	12.7000	12.2500	12.5500	30584
'2011/11/23 00:00	12.3500	12.5000	11.9500	11.9500	41489
'2011/11/24 00:00	11.8000	12.0000	11.6000	11.9000	21843
'2011/11/25 00:00	12.1500	12.7000	12.1500	12.1500	45191
'2011/11/28 00:00	12.3000	12.5500	12.2000	12.5500	25825
'2011/11/29 00:00	12.6500	12.8000	12.4000	12.6000	33421
'2011/11/30 00:00	12.8500	13.0000	12.6500	13.0000	50151
'2011/12/01 00:00	13.5000	13.6000	13.2500	13.2500	53289
'2011/12/02 00:00	13.2500	13.3500	13.1000	13.1500	14504
'2011/12/05 00:00	13.1500	13.2000	12.9500	12.9500	17215
'2011/12/06 00:00	13.0000	13.0500	12.7500	12.7500	13090
'2011/12/07 00:00	12.9500	13.0000	12.8000	12.8500	26195
'2011/12/08 00:00	12.8500	12.9000	12.5500	12.8000	24671
'2011/12/09 00:00	12.6000	12.6500	12.4500	12.4500	25591
'2011/12/12 00:00	12.5500	12.7500	12.4500	12.5500	11916
'2011/12/13 00:00	12.3000	12.4000	12.2000	12.2000	22290
'2011/12/14 00:00	12.2000	12.2500	12.0000	12.0500	23373
'2011/12/15 00:00	11.9500	11.9500	11.7500	11.7500	34194
'2011/12/16 00:00	11.7500	12.2500	11.7500	12.2500	24262
'2011/12/19 00:00	12.3000	12.4000	11.9000	12.1500	29738
'2011/12/20 00:00	12.1500	12.1500	11.7000	11.7500	37758
'2011/12/21 00:00	12.2000	12.4500	12.1000	12.4500	30386
'2011/12/22 00:00	12.3500	12.5000	12.2500	12.3500	15347
'2011/12/23 00:00	12.5000	12.7000	12.4500	12.7000	17047
'2011/12/26 00:00	12.7000	12.8000	12.5000	12.5000	17163
'2011/12/27 00:00	12.5000	12.6500	12.5000	12.6000	11069
'2011/12/28 00:00	12.6000	12.6500	12.4500	12.6500	18348
'2011/12/29 00:00	12.5500	12.7500	12.5000	12.7000	14772
'2011/12/30 00:00	12.7500	12.8500	12.7000	12.7000	13253
'2012/01/02 00:00	12.7000	12.7500	12.5000	12.6000	8454
'2012/01/03 00:00	12.8000	12.9500	12.8000	12.8500	20113
'2012/01/04 00:00	12.9500	13.1000	12.9000	13.0000	31839
'2012/01/05 00:00	13.0000	13.1500	12.9500	13.1500	25140
'2012/01/06 00:00	13.1000	13.1000	12.9000	13.0000	18925
'2012/01/09 00:00	13.0000	13.0000	12.8000	12.9000	13500
'2012/01/10 00:00	12.9000	13.3500	12.9000	13.3000	52498
'2012/01/11 00:00	13.4500	13.4500	13.1500	13.4500	56275
'2012/01/12 00:00	13.4500	13.8500	13.4500	13.8500	87711
'2012/01/13 00:00	13.9500	14.0500	13.7500	13.8500	82050
'2012/01/16 00:00	14.0000	14.0000	13.4500	13.4500	41811
'2012/01/17 00:00	13.8000	14.1000	13.7000	14.1000	68983
'2012/01/18 00:00	14.0500	14.3000	13.9500	14.2500	60144
'2012/01/30 00:00	14.8000	15.2000	14.7500	15.2000	159082
'2012/01/31 00:00	15.2500	15.5000	15.1000	15.5000	81732
'2012/02/01 00:00	15.5000	15.7500	15.3000	15.5500	87113
'2012/02/02 00:00	15.7000	15.7000	15.2000	15.3000	49238
'2012/02/03 00:00	15.3000	15.4000	15.1500	15.4000	33284
'2012/02/04 00:00	15.5000	15.6000	15.2000	15.3000	37051
'2012/02/06 00:00	15.1500	15.4000	15.1000	15.3000	38751
'2012/02/07 00:00	15.3000	15.4500	15.2500	15.3500	36922
'2012/02/08 00:00	15.5000	15.5000	15.2500	15.4000	40877
'2012/02/09 00:00	15.2500	15.2500	14.8500	15.1000	74196
'2012/02/10 00:00	15.1500	15.3500	14.9500	15.0000	46431
'2012/02/13 00:00	14.9000	15.1000	14.8500	14.9500	35356
'2012/02/14 00:00	15.1000	15.1000	14.7500	14.7500	35128
'2012/02/15 00:00	14.9000	15.2500	14.8500	15.2500	57864
'2012/02/16 00:00	15.3000	15.3500	15.0500	15.1000	30788
'2012/02/17 00:00	15.2500	15.3500	14.6500	14.9500	57565
'2012/02/20 00:00	15.2000	15.2500	14.8500	14.8500	28651
'2012/02/21 00:00	14.8500	15.0000	14.8000	15.0000	31866
'2012/02/22 00:00	15.0000	15.0500	14.9000	14.9500	37283
'2012/02/23 00:00	14.9500	15.0000	14.8000	14.8000	27245
'2012/02/24 00:00	15.0000	15.0000	14.8500	14.9000	27975
'2012/02/29 00:00	15.1000	15.5000	15.1000	15.5000	102657
'2012/03/01 00:00	15.5000	15.7000	15.4000	15.6500	60131
'2012/03/02 00:00	15.7000	15.7000	15.3000	15.4500	25908
'2012/03/03 00:00	15.3000	15.3500	15.2000	15.2500	7748
'2012/03/05 00:00	15.2000	15.2500	15.0500	15.1000	23967
'2012/03/06 00:00	15.1000	15.2000	14.8000	14.9500	43578
'2012/03/07 00:00	14.8000	14.9000	14.6000	14.6000	43448
'2012/03/08 00:00	14.8000	14.8500	14.6000	14.7500	23183
'2012/03/09 00:00	14.6500	14.8000	14.4500	14.7500	32781
'2012/03/12 00:00	14.8000	14.8000	14.6000	14.6000	13683
'2012/03/13 00:00	14.7500	15.2000	14.7000	15.1500	51868
'2012/03/14 00:00	15.3000	15.4000	15.0500	15.2000	59784
'2012/03/15 00:00	15.2500	15.2500	15.0500	15.0500	46048
'2012/03/16 00:00	15.2000	15.3500	14.9500	14.9500	44848
'2012/03/19 00:00	15.0500	15.1000	14.8000	14.9000	23480
'2012/03/20 00:00	15.1000	15.2000	14.9000	15.0000	19851
'2012/03/21 00:00	15.0000	15.1500	14.9500	15.0000	20591
'2012/03/22 00:00	15.0000	15.4500	15.0000	15.3000	43499
'2012/03/23 00:00	15.3500	15.3500	15.1000	15.2500	13089
'2012/03/26 00:00	15.2000	15.2000	14.8500	14.9000	36149
'2012/03/27 00:00	15.0500	15.1000	14.9500	15.1000	18379
'2012/03/28 00:00	15.0000	15.1000	14.9000	15.1000	12981
'2012/03/29 00:00	14.9000	14.9500	14.5500	14.7000	41957
'2012/03/30 00:00	14.4500	14.5000	14.2000	14.4500	47316
'2012/04/02 00:00	14.4500	14.4500	14.1000	14.2000	26467
'2012/04/03 00:00	14.3000	14.4500	14.2500	14.3500	28245
'2012/04/05 00:00	13.9000	14.2000	13.9000	14.0500	21877
'2012/04/06 00:00	14.0500	14.1500	14.0000	14.0000	41458
'2012/04/09 00:00	13.7500	14.1000	13.5500	13.8500	26321
'2012/04/10 00:00	14.1000	14.3000	14.1000	14.1500	39527
'2012/04/11 00:00	14.1000	14.5000	13.9500	14.3500	29065
'2012/04/12 00:00	14.4000	14.4000	14.1000	14.1000	22500
'2012/04/13 00:00	14.3000	14.5000	14.2500	14.4500	26827
'2012/04/16 00:00	14.3000	14.3500	14.1500	14.2500	9770
'2012/04/17 00:00	14.2000	14.2500	14.0500	14.2000	23800
'2012/04/18 00:00	14.4000	14.4500	14.1500	14.1500	21658
