Date,Open,High,Low,Close,Volume,Price_Change_Pct,Close_Relative_Pos,Volume_Ratio,Volume_Ratio_5D,True_Pct_Change,MA5,Bias_MA5,MA20,Bias_MA20,Label
2025-01-02,14.6,14.8,14.5,14.5,13245.0,0.02068965517241384,0.0,1.1561627094972067,1.2853732386165133,-0.020270270270270316,15.000000000000004,-0.03333333333333356,15.305000000000001,-0.05259719046063387,1
2025-01-03,14.6,14.85,14.4,14.4,13825.0,0.03124999999999995,0.0,1.0437901094752737,1.2279720031265544,-0.006896551724137907,14.790000000000003,-0.026369168356998124,15.232499999999998,-0.05465288035450503,1
2025-01-06,14.6,14.9,14.4,14.8,17137.0,0.034722222222222224,0.8000000000000007,1.2395660036166365,1.3566124665537278,0.0277777777777778,14.700000000000003,0.006802721088435228,15.165000000000001,-0.02406857896472141,1
2025-01-07,15.1,15.55,14.65,14.65,29898.0,0.061433447098976135,0.0,1.7446460874131995,1.7471745304519581,-0.010135135135135158,14.630000000000004,0.0013670539986326735,15.102500000000001,-0.02996192683330578,1
2025-01-08,14.75,14.75,14.45,14.5,12997.0,0.020761245674740535,0.16666666666666863,0.43471135192989496,0.746079309315515,-0.010238907849829375,14.570000000000004,-0.004804392587508841,15.0375,-0.03574397339983373,0
2025-01-09,14.5,14.55,13.7,13.7,29244.0,0.06204379562043806,0.0,2.250057705624375,1.418220967788867,-0.055172413793103496,14.410000000000002,-0.0492713393476754,14.959999999999999,-0.08422459893048127,1
2025-01-10,13.8,14.15,13.75,13.8,19490.0,0.029090909090909115,0.12500000000000167,0.6664614963753248,0.8959601346008863,0.007299270072992805,14.290000000000003,-0.034289713086074314,14.895000000000001,-0.0735146022155086,0
2025-01-13,13.65,13.7,13.2,13.35,26830.0,0.03787878787878788,0.3000000000000007,1.3766033863519753,1.132459331920749,-0.03260869565217399,14.000000000000004,-0.046428571428571694,14.8125,-0.0987341772151899,1
2025-01-14,13.45,13.7,13.4,13.55,16441.0,0.022388059701492456,0.500000000000003,0.6127841967946329,0.7828898497171481,0.01498127340823978,13.780000000000001,-0.016690856313497853,14.767500000000002,-0.08244455730489257,0
2025-01-15,13.55,13.85,13.3,13.65,24675.0,0.04135338345864653,0.6363636363636369,1.5008211179368651,1.0573791566678095,0.007380073800737981,13.610000000000003,0.002939015429830813,14.704999999999998,-0.07174430465827937,1
2025-01-16,13.9,14.4,13.75,14.0,39007.0,0.0472727272727273,0.3846153846153844,1.5808308004052685,1.542473683794279,0.025641025641025616,13.670000000000005,0.024140453547914748,14.625,-0.042735042735042736,0
2025-01-17,13.95,14.15,13.85,14.05,17689.0,0.021660649819494636,0.6666666666666686,0.4534827082318558,0.7095922722677749,0.003571428571428622,13.720000000000004,0.024052478134110527,14.542499999999999,-0.03386625408286044,1
2025-01-20,14.3,14.3,13.95,14.1,17910.0,0.025089605734767127,0.4285714285714278,1.012493640115326,0.7738372997355731,0.0035587188612098883,13.870000000000005,0.016582552271088322,14.497499999999999,-0.02741852043455762,0
2025-01-21,14.05,14.3,14.0,14.15,12946.0,0.02142857142857148,0.5,0.7228364042434394,0.5767774243274791,0.0035460992907801925,13.990000000000004,0.011436740528949003,14.444999999999999,-0.020422291450328707,1
2025-01-22,14.25,14.35,14.05,14.35,16639.0,0.02135231316725971,1.0,1.2852618569442298,0.7984854737933218,0.014134275618374508,14.130000000000004,0.015569709837225424,14.382500000000002,-0.00225969059621084,1
2025-02-03,14.6,14.6,14.0,14.3,36853.0,0.04285714285714283,0.5000000000000014,2.214856662059018,1.805864539333771,-0.003484320557491215,14.190000000000003,0.007751937984495957,14.3175,-0.0012222804260520392,0
2025-02-04,14.3,14.4,13.9,14.05,21182.0,0.03597122302158273,0.3000000000000007,0.5747700322904512,1.0036008717900122,-0.01748251748251748,14.190000000000003,-0.009866102889358866,14.247499999999999,-0.013862081066853696,1
2025-02-05,14.2,14.6,14.15,14.2,24622.0,0.031802120141342705,0.11111111111110891,1.1624020394674723,1.0968264998841788,0.010676156583629791,14.210000000000003,-0.0007037297677694115,14.195000000000002,0.00035223670306426405,0
2025-02-06,14.25,14.55,14.2,14.5,19711.0,0.024647887323943764,0.8571428571428557,0.8005442287385265,0.8281445629248699,0.021126760563380333,14.280000000000001,0.015406162464985914,14.170000000000002,0.023288637967536926,0
2025-02-07,14.45,14.5,14.25,14.35,10040.0,0.017543859649122806,0.3999999999999986,0.5093602556947897,0.44658743149953745,-0.01034482758620692,14.280000000000005,0.004901960784313371,14.147499999999999,0.01431348294751727,0
2025-02-10,14.2,14.3,14.05,14.25,12569.0,0.01779359430604982,0.7999999999999972,1.2518924302788845,0.7131428441741183,-0.006968641114982554,14.270000000000001,-0.0014015416958655465,14.135,0.00813583303855679,1
2025-02-11,14.35,14.55,14.25,14.25,11356.0,0.02105263157894742,0.0,0.9034927201845812,0.7251781654703824,0.0,14.310000000000002,-0.004192872117400577,14.127500000000001,0.0086710316758095,0
2025-02-12,14.3,14.7,14.25,14.55,18127.0,0.031578947368421005,0.6666666666666693,1.5962486791123636,1.2622731640739244,0.02105263157894742,14.38,0.01182197496522948,14.115,0.030818278427205137,0
2025-02-13,14.6,16.0,14.45,16.0,48057.0,0.10726643598615923,1.0,2.6511281513764,2.3992750801306055,0.0996563573883161,14.680000000000001,0.08991825613079008,14.1825,0.12815089018156184,1
2025-02-14,16.5,17.5,15.55,17.15,244160.0,0.1254019292604501,0.8205128205128197,5.080633414486964,3.6521484193867813,0.07187499999999991,15.240000000000004,0.12532808398950093,14.314999999999998,0.19804400977995118,0
2025-02-17,17.15,18.7,16.85,18.55,230362.0,0.1097922848664687,0.9189189189189196,0.943487876802097,2.0863779792849355,0.08163265306122462,16.1,0.15217391304347822,14.5575,0.27425725571011517,0
2025-02-18,18.45,19.35,18.1,18.75,236030.0,0.06906077348066297,0.5199999999999989,1.0246047525199469,1.5193708029497794,0.01078167115902961,17.000000000000004,0.10294117647058801,14.804999999999998,0.2664640324214794,1
2025-02-19,19.0,19.65,18.65,19.2,248338.0,0.05361930294906166,0.5500000000000007,1.052145913655044,1.2331234911072777,0.023999999999999962,17.930000000000003,0.070831009481316,15.0975,0.27173373075012414,0
2025-02-20,19.2,19.25,17.7,18.95,257591.0,0.0875706214689266,0.8064516129032254,1.0372597025022348,1.0587547195558336,-0.013020833333333334,18.520000000000003,0.023218142548595902,15.367500000000001,0.2331218480559621,0
2025-02-21,18.7,19.5,18.3,18.85,198771.0,0.06557377049180324,0.4583333333333342,0.7716535127391874,0.8486566384195264,-0.005277044854881154,18.860000000000003,-0.0005302226935313659,15.627500000000001,0.20620700687889937,0
2025-02-24,18.65,18.95,18.4,18.85,79608.0,0.02989130434782613,0.8181818181818223,0.4005010791312616,0.39010602369018893,0.0,18.920000000000005,-0.0036997885835097157,15.870000000000001,0.18777567737870196,0
2025-02-25,18.3,19.5,18.05,19.1,158941.0,0.08033240997229912,0.7241379310344837,1.9965455733092152,0.8425187834813501,0.01326259946949602,18.990000000000002,0.005792522380200075,16.1225,0.1846797953171036,0
2025-02-26,18.9,19.65,18.55,18.6,112947.0,0.059299191374662955,0.04545454545454619,0.7106221805575654,0.6990523086978156,-0.026178010471204185,18.870000000000005,-0.014308426073132118,16.3475,0.13778865269918955,1
2025-02-27,18.7,19.05,18.45,18.7,88079.0,0.03252032520325211,0.4166666666666657,0.7798259360585054,0.6899001481954927,0.0053763440860213904,18.820000000000004,-0.006376195536663365,16.575,0.12820512820512822,0
2025-03-03,18.4,18.95,18.15,18.7,82937.0,0.04407713498622594,0.6875000000000002,0.9416205906061603,0.793637275316165,0.0,18.790000000000003,-0.0047897817988293455,16.792499999999997,0.11359237754950142,0
2025-03-04,18.3,18.55,18.15,18.55,64938.0,0.022038567493113066,1.0,0.7829798521769535,0.6393523970053678,-0.008021390374331475,18.73,-0.009610250934329937,17.005,0.09085563069685397,0
2025-03-05,18.5,19.1,18.35,18.8,54384.0,0.04087193460490463,0.5999999999999991,0.8374757460962764,0.6742626182476412,0.013477088948787061,18.670000000000005,0.006963042313872277,17.2425,0.09032912860664062,1
2025-03-06,18.9,18.95,18.15,18.15,49590.0,0.04407713498622594,0.0,0.9118490732568403,0.7294191711185898,-0.034574468085106495,18.580000000000002,-0.023143164693218688,17.439999999999998,0.04071100917431198,0
2025-03-07,18.15,18.7,18.05,18.25,67883.0,0.03601108033240989,0.30769230769230727,1.3688848558177051,1.061560932280785,0.005509641873278316,18.490000000000002,-0.012979989183342453,17.627499999999998,0.03531413983832094,1
2025-03-10,18.95,19.55,18.9,19.0,189418.0,0.03439153439153451,0.15384615384615552,2.7903598839179176,2.2221049099863213,0.0410958904109589,18.550000000000004,0.024258760107816475,17.86,0.06382978723404259,0
2025-03-11,18.65,19.15,18.35,19.1,109928.0,0.043596730245231446,0.9375000000000033,0.5803461128298261,1.1664611642964922,0.005263157894736917,18.660000000000004,0.023579849946409305,18.1025,0.055102886341665644,0
2025-03-12,19.05,21.0,18.8,21.0,268820.0,0.11702127659574464,1.0,2.445418819591005,1.960361064641889,0.09947643979057584,19.1,0.09947643979057584,18.44,0.13882863340563983,1
2025-03-13,21.4,22.1,20.4,20.7,397250.0,0.08333333333333348,0.17647058823529424,1.477754631351834,1.9222412873718064,-0.01428571428571432,19.610000000000003,0.055583885772564824,18.7475,0.10414721962928394,1
2025-03-14,21.0,21.15,20.35,20.95,174750.0,0.03931203931203917,0.75,0.43989930774071745,0.7663357791760147,0.012077294685990338,20.150000000000002,0.0397022332506202,18.994999999999997,0.1029218215319822,1
2025-03-17,21.15,21.55,20.3,20.45,153977.0,0.06157635467980296,0.11999999999999886,0.8811273247496424,0.6969019439226957,-0.02386634844868735,20.440000000000005,0.0004892367906063823,19.160000000000004,0.06732776617954046,1
2025-03-18,20.65,20.95,20.1,20.35,91869.0,0.04228855721393024,0.29411764705882426,0.5966410567812076,0.4227103820309092,-0.004889975550122145,20.690000000000005,-0.016433059449009343,19.25,0.05714285714285722,0
2025-03-19,20.45,21.1,20.3,20.5,124873.0,0.03940886699507393,0.2499999999999989,1.3592506721527393,0.6623023403580495,0.007371007371007301,20.590000000000003,-0.0043710539096650505,19.3375,0.06011635423400137,1
